year,ID,recruit,Count of Year,sum_n of eggs,mean_n of eggs,SD_ n of eggs,mean_length,SD_length,mean_width,SD_width,mass,energy
2004,2004G006,First time,1,72,72,,100.3,,90.3,,109.99552,70700.4
2004,2004G007,First time,5,279,69.75,10.34005,95.72,0.70852,77.56,0.658027,98.919248,68491.0125
2004,2004G008,First time,7,547,91.16667,25.01533,102.8571,1.105829,83.9,0.635085,116.1796106,89521.11161
2004,2004G009,First time,4,286,71.5,1.290994,94,0.804156,84.2,0.244949,94.7596,70209.425
2004,2004G011,First time,2,162,81,5.656854,94.45,0.070711,83.7,0.848528,95.84788,79537.95
2004,2004G013,First time,4,255,85,28.35489,94.7,1.00995,80.95,0.568624,96.45248,83465.75
2004,2004G014,First time,6,546,91,15.28398,100.1333,0.640833,89.95,0.900555,109.5923727,89357.45
2004,2004G015,First time,6,524,87.33333,10.67083,106.84,0.523832,90.08,0.231517,125.811856,85756.96339
2004,2004G016,First time,1,60,60,,90.9,,82.74,,87.26256,58917
2004,2004G017,First time,1,109,109,,99.9,,86.9,,109.02816,107032.55
2004,2004G018,First time,5,408,81.6,7.98749,91.62,0.349285,82.26,0.960729,89.003808,80127.12
2004,2004G019,First time,4,327,81.75,37.76573,102.225,0.694622,91.525,1.951709,114.65094,80274.4125
2004,2004G020,First time,6,613,102.1667,27.0364,98.6,0.74027,83.91667,4.364592,105.88424,100322.5911
2004,2004G021,First time,8,405,81,3.24037,97.425,0.452769,82.4375,1.197542,103.04262,79537.95
2004,2004G022,First time,7,475,79.16667,9.928075,104.4143,0.638823,89.8,0.966092,119.9455431,77737.71161
2004,2004G023,First time,6,536,107.2,28.63913,102.45,1.505656,90.35,3.800395,115.19508,105265.04
2004,2004G024,First time,7,520,86.66667,17.78389,100.5571,0.579819,89.02857,0.411154,110.6172906,85102.33661
2004,2004G025,First time,1,132,132,,95.1,,82.8,,97.41984,129617.4
2004,2004G026,First time,7,527,87.83333,18.75544,103.2,0.46188,86.41429,1.031873,117.00888,86247.93839
2004,2004G027,First time,5,250,83.33333,33.23151,101.92,0.990959,86.8,0.67082,113.913328,81829.16339
2004,2004G028,First time,5,420,84,23,95.875,0.660965,83.3,0.367423,99.2941,82483.8
2004,2004G030,First time,7,378,94.5,23.78375,104.5714,0.803563,86.98571,2.131063,120.3254738,92794.275
2004,2004G031,First time,6,397,79.4,14.7411,112.58,0.738647,96.14,4.10882,139.693472,77966.83
2004,2004G032,First time,3,194,64.66667,15.30795,98.1,0.360555,89.56667,0.929157,104.67504,63499.43661
2004,2004G034,First time,6,540,108,19.91231,106.4667,0.703325,88.2,4.27972,124.9090673,106050.6
2004,2004G035,First time,5,286,71.5,20.14117,100.54,0.795613,87.532,1.491013,110.575936,70209.425
2004,2004G036,First time,5,415,83,11.11306,99.65,0.455522,88.575,3.769201,108.42356,81501.85
2004,2004G037,First time,7,257,85.66667,20.40425,107.7143,2.355439,96.02857,2.018014,127.9262631,84120.38661
2004,2004G038,First time,3,137,68.5,14.84924,89.46667,0.61101,80.96667,0.650641,83.79619473,67263.575
2004,2004G039,First time,1,79,79,,120.3,,99.6,,158.36352,77574.05
2004,2004G040,First time,4,386,96.5,20.43689,96.825,0.442531,85.425,2.066196,101.59158,94758.175
2004,2004G041,First time,3,186,93,2.828427,99.3,1.3,83.6,0.9,107.57712,91321.35
2004,2004G043,First time,7,423,84.6,10.87658,93.61429,0.995705,78.11429,1.020504,93.82679894,83072.97
2004,2004G044,First time,5,363,90.75,4.193249,96.36,0.673053,85.48,0.342053,100.467024,89111.9625
2004,2004G045,First time,4,188,94,16.97056,115.3,0.244949,102.65,0.802081,146.27152,92303.3
2004,2004G047,First time,6,254,84.66667,14.84363,91.93333,1.105743,81.96667,0.913601,89.76156527,83138.43661
2004,2004G048,First time,6,427,85.4,16.05615,95.73333,0.763326,85,2.211787,98.95148527,83858.53
2004,2004G049,First time,2,141,70.5,14.84924,95.9,1.131371,82.2,0.282843,99.35456,69227.475
2004,2004G050,First time,7,231,77,37,101.4429,1.139967,87.74286,1.599851,112.7595094,75610.15
2004,2004G051,First time,3,224,112,5.656854,103.4,0.519615,90.4,1.558846,117.49256,109978.4
2004,2004G052,First time,3,207,103.5,0.707107,95.7,0.655744,86.3,0.173205,98.87088,101631.825
2004,2004G053,First time,3,224,112,25.45584,107.5333,0.981495,96.7,0.173205,127.4885327,109978.4
2004,2004G054,First time,3,115,115,,94.33333,0.11547,78.33333,0.404145,95.56572527,112924.25
2004,2004G056,First time,3,147,73.5,27.57716,88,0.8,79.03333,0.057735,80.2492,72173.325
2004,2004G057,First time,2,99,99,,99.75,1.06066,93.75,1.06066,108.6654,97213.05
2004,2004G058,First time,2,57,57,,95.9,0.141421,82.15,0.212132,99.35456,55971.15
2004,2004G059,First time,3,73,73,,97.05,0.409268,88.56667,1.36504,102.13572,71682.35
2005,1993G073,Recurring,8,572,71.5,23.04034,102.0625,2.335403,87.5625,1.478356,114.25795,70209.425
2005,1993G077,Recurring,9,835,92.77778,13.64531,100.3333,1.034408,85.34444,2.520472,110.0760527,91103.14107
2005,1993G103,Recurring,7,599,85.57143,27.09771,98.94286,0.921696,86.61429,1.017232,106.7134126,84026.86569
2005,1993G111,Recurring,9,669,83.625,33.23053,102.2,0.75,88.21111,1.544704,114.59048,82115.56875
2005,1993G122,Recurring,8,632,79,18.91334,101.5875,2.072567,88.975,0.99391,113.10921,77574.05
2005,1994G016,Recurring,5,387,96.75,14.08013,106.42,1.245793,96.06,0.527257,124.796128,95003.6625
2005,1994G033,Recurring,3,79,79,,90.66667,0.57735,77.66667,1.28582,86.69827473,77574.05
2005,1995G040,Recurring,1,76,76,,96,,87.8,,99.5964,74628.2
2005,1996G009,Recurring,9,794,88.22222,14.34205,105.1222,1.063929,94.05556,1.234009,121.6575285,86629.80893
2005,1996G021,Recurring,5,437,87.4,25.39291,107.72,1.112205,90.08,0.782304,127.940048,85822.43
2005,1997G043,Recurring,6,115,57.5,10.6066,99.95,1.080278,87,1.124278,109.14908,56462.125
2005,1999G005,Recurring,5,409,102.25,26.96139,102.7,1.296148,96.4,0.821584,115.79968,100404.3875
2005,1999G008,Recurring,6,443,88.6,16.00937,113.5,3.444416,96.8,1.218195,141.9184,87000.77
2005,1999G014,Recurring,1,46,46,,93.5,,80.3,,93.5504,45169.7
2005,1999G024,Recurring,8,635,79.375,22.92184,100.1875,1.48077,89.3375,1.746783,109.72345,77942.28125
2005,1999G061,Recurring,6,326,108.6667,26.0832,101.5833,1.49722,86.46667,4.104469,113.0990527,106705.2661
2005,2001G014,Recurring,6,300,100,57.47173,104.0333,0.765942,94.86667,0.768548,119.0241327,98195
2005,2002G003,Recurring,3,314,104.6667,16.16581,93.56667,0.750555,84.3,0.608276,93.71163473,102777.4661
2005,2002G005,Recurring,4,250,83.33333,19.65536,99.36667,1.161417,86.53333,3.996943,107.7383547,81829.16339
2005,2002G006,Recurring,7,517,86.16667,32.25782,98.9,1.30767,87.71429,2.061091,106.60976,84611.36161
2005,2002G010,Recurring,5,302,75.5,15.26434,96.8,0.469042,89.02,0.807465,101.53112,74137.225
2005,2002G020,Recurring,5,324,108,11.35782,100.8,0.463681,91.92,1.025671,111.20472,106050.6
2005,2005G001,First time,7,711,101.5714,19.63719,101.0286,0.960407,94.5,1.990812,111.7575662,99738.03623
2005,2005G002,First time,3,312,104,8.888194,94.43333,0.585947,83.63333,1.159023,95.80756527,102122.8
2005,2005G003,First time,2,66,66,,98.9,0.141421,86.2,1.697056,106.60976,64808.7
2005,2005G004,First time,5,217,72.33333,14.04754,103.26,1.134901,89.34,1.580506,117.153984,71027.71339
2005,2005G005,First time,8,632,90.28571,29.9595,112.0625,1.162433,93.15,1.459941,138.44195,88656.05293
2005,2005G007,First time,4,307,76.75,12.23043,105.075,1.325079,93.4,1.74547,121.54338,75364.6625
2005,2005G008,First time,6,466,77.66667,21.58394,100.6833,1.090718,86.8,1.174734,110.9224927,76264.78661
2005,2005G009,First time,1,69,69,,103,,89,,116.5252,67754.55
2005,2005G010,First time,3,211,70.33333,14.74223,105.4,3.984972,92.33333,0.57735,122.32936,69063.81339
2005,2005G011,First time,5,365,73,13.56466,93.15,0.653835,83.275,1.018271,92.70396,71682.35
2005,2005G012,First time,3,246,82,26.22975,98.73333,0.64291,88.13333,1.205543,106.2066853,80519.9
2005,2005G013,First time,7,740,105.7143,29.76975,106.4429,0.919886,95.55714,1.328981,124.8515094,103806.1569
2005,2005G014,First time,9,317,79.25,24.79751,94.8,2.073644,82.6125,1.027664,96.69432,77819.5375
2005,2005G015,First time,2,153,76.5,51.6188,104.15,1.343503,95.95,1.626346,119.30636,75119.175
2005,2005G016,First time,5,223,55.75,12.71154,98.64,0.642651,91.26,3.314815,105.980976,54743.7125
2005,2005G017,First time,3,81,81,,97.66667,0.57735,86.6,0.52915,103.6270747,79537.95
2005,2005G018,First time,5,63,63,,91.4,0.919239,82,0.883176,88.47176,61862.85
2005,2005G019,First time,4,160,80,41.01219,101.5,0.509902,92.95,0.660808,112.8976,78556
2006,1993G088,Recurring,5,85,85,,85.02,1.2498,74.8,1.788854,73.042368,83465.75
2006,1994G006,Recurring,5,48,48,,89.54,0.45607,76.98,3.428119,83.973536,47133.6
2006,1994G040,Recurring,6,572,95.33333,21.19119,91.76667,0.886942,78.33333,3.30313,89.35851473,93612.56339
2006,1994G063,Recurring,6,154,77,11.31371,93.48333,0.449073,83.23333,0.688961,93.51008527,75610.15
2006,1995G024,Recurring,6,238,119,22.62742,94.21667,0.248328,83.16667,2.316607,95.28359473,116852.05
2006,1996G011,Recurring,6,182,91,1.414214,96.16667,0.18619,84.9,5.480876,99.99947473,89357.45
2006,1998G023,Recurring,6,92,92,,97,0,87.33333,3.983298,102.0148,90339.4
2006,1999G003,Recurring,7,342,114,11.13553,97.15714,0.21492,85.03857,3.99605,102.3948274,111942.3
2006,1999G050,Recurring,4,73,73,,97.85,0.191485,86.3,1.671327,104.07044,71682.35
2006,2000G010,Recurring,1,147,147,,98,,87,,104.4332,144346.65
2006,2000G016,Recurring,7,84,84,,98.41429,0.146385,87.31429,1.325932,105.4351189,82483.8
2006,2001G035,Recurring,6,562,93.66667,23.62767,99.85,0.234521,88.51667,1.510519,108.90724,91975.98661
2006,2002G004,Recurring,6,412,103,19.4079,100,0,86.66667,2.503331,109.27,101140.85
2006,2003G001,Recurring,7,138,69,18.38478,100.1143,0.146385,88.87143,5.987964,109.5464231,67754.55
2006,2004G039,Recurring,1,160,160,,101,,94,,111.6884,157112
2006,2006G001,First time,8,440,88,19.76107,101,0,87.95833,1.277864,111.6884,86411.6
2006,2006G002,First time,4,467,116.75,22.5444,101.3,0.08165,84.425,4.299128,112.41392,114642.6625
2006,2006G005,First time,5,361,120.3333,44.63556,101.52,0.044721,87.74,5.50527,112.945968,118161.2839
2006,2006G006,First time,5,207,103.5,4.949747,101.98,0.044721,90.52,4.808534,114.058432,101631.825
2006,2006G007,First time,2,83,83,,102,0,90.5,0.707107,114.1068,81501.85
2006,2006G008,First time,1,93,93,,102,,88,,114.1068,91321.35
2006,2006G009,First time,7,329,109.6667,5.686241,102.7429,0.335942,91.08571,3.697039,115.9034294,107687.2161
2006,2006G010,First time,4,183,91.5,3.535534,103.05,0.1,91.25,6.946222,116.64612,89848.425
2006,2006G011,First time,4,79,79,,103.55,0.129099,88.475,1.761391,117.85532,77574.05
2006,2006G013,First time,1,83,83,,104,,94,,118.9436,81501.85
2006,2006G014,First time,4,73,73,,104,0,95.5,2.380476,118.9436,71682.35
2006,2006G015,First time,6,208,104,14.14214,104.05,0.083666,92.46667,2.437759,119.06452,102122.8
2006,2006G018,First time,3,68,68,,105,0,89.66667,0.57735,121.362,66772.6
2006,2006G023,First time,1,78,78,,106,,93,,123.7804,76592.1
2006,2006G032,First time,1,96,96,,108.9,,90.2,,130.79376,94267.2
2006,2006G035,First time,5,111,111,,111.48,0.954987,95.64,0.986408,137.033232,108996.45
2007,1993G008,Recurring,9,683,75.88889,17.84968,99.38889,2.980958,86.08889,5.008604,107.7920916,74519.09554
2007,1993G026,Recurring,9,749,83.22222,15.54653,99.98889,2.768774,87.51111,3.811969,109.2431316,81720.05893
2007,1993G050,Recurring,3,251,83.66667,15.37314,102.3,2.523886,93.93333,5.658033,114.83232,82156.48661
2007,1993G057,Recurring,9,837,93,15.6365,108.9111,3.277745,96.2,4.7154,130.8206042,91321.35
2007,1993G071,Recurring,10,713,71.3,12.96191,97.62,2.659908,86.21,3.912785,103.514208,70013.035
2007,1993G078,Recurring,7,571,81.57143,5.442338,96.7,1.768238,84.8,4.507401,101.28928,80099.06569
2007,1993G112,Recurring,1,108,108,,101,,93,,111.6884,106050.6
2007,1993G140,Recurring,2,114,57,7.071068,96.4,1.272792,85.85,0.212132,100.56376,55971.15
2007,1994G060,Recurring,8,691,86.375,18.21253,100.7125,2.992103,88.6875,6.921073,110.99311,84815.93125
2007,1995G021,Recurring,8,798,99.75,26.51549,102.025,2.907994,89.3125,4.047729,114.16726,97949.5125
2007,1995G023,Recurring,6,445,74.16667,9.453394,102.8333,2.5129,90.9,5.1703,116.1220527,72827.96161
2007,1998G004,Recurring,8,565,80.71429,18.73245,99.1625,2.96404,87,2.984723,107.24459,79257.39707
2007,1998G020,Recurring,8,647,80.875,13.49537,101.65,2.608776,89.1875,3.940064,113.26036,79415.20625
2007,2000G019,Recurring,7,541,77.28571,10.40375,103.1857,3.268245,90.92857,3.479806,116.9742969,75890.70293
2007,2000G020,Recurring,1,127,127,,98.5,,90.2,,105.6424,124707.65
2007,2000G021,Recurring,5,528,105.6,38.47467,103.66,2.605379,92.96,5.251,118.121344,103693.92
2007,2000G024,Recurring,8,660,82.5,11.19949,97.775,2.165806,83.8375,3.599975,103.88906,81010.875
2007,2000G025,Recurring,6,339,84.75,14.61449,92.81667,2.675382,80.9,2.997332,91.89783473,83220.2625
2007,2000G026,Recurring,5,471,94.2,12.91124,98.72,1.523811,87.72,3.659508,106.174448,92499.69
2007,2001G001,Recurring,9,664,73.77778,24.42733,102.8889,3.092105,90.94444,4.717285,116.2565158,72446.09107
2007,2001G005,Recurring,8,1017,127.125,20.22331,107.9625,3.531061,94.45,4.55255,128.52651,124830.3938
2007,2002G024,Recurring,8,682,97.42857,11.75949,93.52857,2.692166,81.35714,3.301886,93.61949369,95669.98431
2007,2002G026,Recurring,2,190,95,5.656854,105.9,1.555635,93.4,8.061017,123.53856,93285.25
2007,2002G030,Recurring,4,371,92.75,26.72546,95.15,0.960902,82.65,3.591193,97.54076,91075.8625
2007,2002G032,Recurring,1,133,133,,98,,85,,104.4332,130599.35
2007,2004G007,Recurring,7,490,81.66667,12.25833,108.3857,3.816817,96.92857,3.871139,129.5499769,80192.58661
2007,2004G015,Recurring,8,706,88.25,20.87206,101.9125,2.808883,89.15,2.957315,113.89519,86657.0875
2007,2004G051,Recurring,5,530,106,12.70827,98.28,1.901841,85.26,5.595355,105.110352,104086.7
2007,2007G001,First time,2,163,81.5,27.57716,112.85,0.212132,100.2,0.989949,140.34644,80028.925
2007,2007G002,First time,5,411,82.2,7.049823,107.24,2.14779,94.02,3.453549,126.779216,80716.29
2007,2007G003,First time,8,653,81.625,6.209152,106.0125,2.94785,94.6625,4.44713,123.81063,80151.66875
2007,2007G004,First time,7,623,89,21.89368,106.1,2.372762,92.32857,2.939226,124.02224,87393.55
2007,2007G005,First time,7,764,109.1429,16.05645,105.9,2.299275,92.3,3.142716,123.53856,107172.8707
2007,2007G006,First time,1,90,90,,109,,94.3,,131.0356,88375.5
2007,2007G007,First time,7,595,85,9.146948,104.3571,2.760348,92.34286,5.178435,119.8072106,83465.75
2007,2007G008,First time,1,126,126,,107.6,,89.7,,127.64984,123725.7
2007,2007G009,First time,7,489,69.85714,18.07787,103.8143,2.855654,91.84286,1.724198,118.4945031,68596.21862
2007,2007G010,First time,5,396,79.2,24.43768,104.72,2.062038,90.42,2.046216,120.684848,77770.44
2007,2007G011,First time,8,943,117.875,17.71551,101.3875,3.217558,88.2625,4.038011,112.62553,115747.3563
2007,2007G012,First time,3,264,88,17.69181,103.3,2.986637,91.06667,2.956913,117.25072,86411.6
2007,2007G013,First time,1,99,99,,106,,92.7,,123.7804,97213.05
2007,2007G014,First time,1,83,83,,105.9,,92.2,,123.53856,81501.85
2007,2007G015,First time,6,510,85,8.390471,102.45,2.416402,91.91667,3.677726,115.19508,83465.75
2007,2007G016,First time,2,193,96.5,17.67767,105.1,0.848528,93.15,0.070711,121.60384,94758.175
2007,2007G017,First time,6,418,69.66667,22.65097,102.0833,2.416954,91.76667,5.430163,114.3082527,68409.18661
2007,2007G018,First time,8,360,60,17.56132,100.45,2.691786,88.15,3.501836,110.35828,58917
2007,2007G019,First time,7,562,80.28571,22.55153,100.7143,2.665476,88.1,6.60303,110.9974631,78836.55293
2007,2007G020,First time,5,392,78.4,11.67476,100.78,2.374237,88.9,2.187464,111.156352,76984.88
2007,2007G021,First time,10,806,89.55556,8.889757,98.53,2.970989,85.99,4.621796,105.714952,87939.08214
2007,2007G022,First time,3,187,62.33333,13.79613,100.9667,1.747379,90.93333,3.035347,111.6078673,61208.21339
2007,2007G023,First time,9,806,89.55556,16.96401,98.21111,2.857641,86.58889,4.426467,104.9437484,87939.08214
2007,2007G024,First time,8,562,80.28571,22.77216,98.5,2.037505,84.35,4.824047,105.6424,78836.55293
2007,2007G025,First time,3,242,80.66667,12.74101,100.6333,0.80829,90.1,3.724245,110.8015727,79210.63661
2007,2007G026,First time,7,739,105.5714,24.81167,98.65714,1.838348,87.53571,3.064952,106.0224274,103665.8362
2007,2007G027,First time,6,468,78,23.21207,98.28333,1.835665,86.18333,2.650597,105.1184053,76592.1
2007,2007G028,First time,3,259,86.33333,5.131601,99.03333,1.616581,87.33333,5.152022,106.9322053,84775.01339
2007,2007G029,First time,3,303,101,30.64311,98.53333,1.464013,84.93333,2.874601,105.7230053,99176.95
2007,2007G030,First time,7,527,75.28571,12.57927,96.61429,2.148975,83.72857,3.449016,101.0819989,73926.80293
2007,2007G031,First time,6,464,77.33333,23.70373,96.66667,1.714254,85.36667,1.931493,101.2086747,75937.46339
2007,2007G032,First time,1,68,68,,98.9,,85,,106.60976,66772.6
2007,2007G033,First time,4,436,109,41.44876,97.025,1.252664,84.175,1.078193,102.07526,107032.55
2007,2007G034,First time,1,54,54,,98.1,,85.5,,104.67504,53025.3
2007,2007G035,First time,5,431,86.2,23.73184,95.62,1.884675,81.88,2.362626,98.677408,84644.09
2007,2007G036,First time,8,682,97.42857,16.49098,94.4625,2.391017,82.1375,2.300272,95.87811,95669.98431
2007,2007G037,First time,3,231,77,13.22876,95.83333,1.059874,87.83333,5.299371,99.19332527,75610.15
2007,2007G038,First time,1,83,83,,95,,83.3,,97.178,81501.85
2009,1994G022,Recurring,4,415,103.75,22.95467,104.8,3.01441,89.225,0.780491,120.87832,101877.3125
2009,1994G046,Recurring,4,350,87.5,17.4069,101.975,2.109305,88.975,2.698611,114.04634,85920.625
2009,1995G024,Recurring,9,753,83.66667,11.67262,99.93333,0.774597,88,0.824621,109.1087653,82156.48661
2009,1995G109,Recurring,1,43,43,,94.9,,85,,96.93616,42223.85
2009,1996G011,Recurring,7,469,78.16667,30.67518,99.83333,0.258199,89.11667,3.985181,108.8669253,76755.76161
2009,1996G018,Recurring,9,632,90.28571,16.30659,94.25556,0.381153,84.78889,1.062361,95.3776463,88656.05293
2009,1997G031,Recurring,5,293,97.66667,9.291573,95.98,0.449444,81.94,0.814248,99.548032,95903.78661
2009,1997G050,Recurring,10,904,90.4,13.06565,103.56,0.287518,91.05,0.889757,117.879504,88768.28
2009,1998G005,Recurring,6,445,89,15.19868,89,0.689928,81.13333,0.585377,82.6676,87393.55
2009,1999G018,Recurring,1,114,114,,94.5,,85,,95.9688,111942.3
2009,1999G042,Recurring,10,871,87.1,15.75119,98.47,1.500407,84.6,0.557773,105.569848,85527.845
2009,1999G065,Recurring,3,260,86.66667,3.05505,94.66667,0.152753,77.76667,0.450925,96.37187473,85102.33661
2009,2000G011,Recurring,4,320,80,7.164728,98.475,0.684957,87.35,0.43589,105.58194,78556
2009,2001G035,Recurring,7,618,88.28571,18.83892,99,0.310913,87.45714,0.574042,106.8516,86692.15293
2009,2001G036,Recurring,7,775,110.7143,17.86724,112.8286,0.363842,92.67143,0.221467,140.2946862,108715.9069
2009,2002G006,Recurring,7,599,85.57143,17.33837,98.98571,0.747058,86.25714,1.457003,106.8170411,84026.86569
2009,2002G010,Recurring,5,419,104.75,13.07351,97.46,0.70214,89.26,0.69857,103.127264,102859.2625
2009,2004G002,Recurring,5,454,113.5,11.50362,97.3,0.339116,90.26,1.569395,102.74032,111451.325
2009,2004G009,Recurring,2,141,70.5,38.89087,94.35,1.767767,83.8,0.565685,95.60604,69227.475
2009,2004G010,Recurring,1,109,109,,99.5,,92.2,,108.0608,107032.55
2009,2004G011,Recurring,1,81,81,,94.7,,83.2,,96.45248,79537.95
2009,2004G014,Recurring,7,687,98.14286,9.209209,100.4286,0.791021,90.24286,0.576938,110.3065262,96371.38138
2009,2004G046,Recurring,6,534,89,18.86796,96.78333,0.667583,82.33333,0.733939,101.4908053,87393.55
2009,2004G051,Recurring,3,290,96.66667,15.56706,105.4,1.044031,93.76667,0.665833,122.32936,94921.83661
2009,2006G001,Recurring,3,323,107.6667,15.885,106.2333,0.503322,91.26667,0.750555,124.3446127,105723.3161
2009,2006G021,Recurring,3,284,94.66667,5.507571,106.5333,0.152753,91.23333,0.057735,125.0701327,92957.93661
